"Ngày","Lần cuối","Mở","Cao","Thấp","KL","% Thay đổi"
"31/12/2025","25,300.0","25,000.0","25,300.0","24,950.0","23.82M","1.20%"
"30/12/2025","25,000.0","24,900.0","25,200.0","24,850.0","12.06M","0.60%"
"29/12/2025","24,850.0","24,850.0","25,000.0","24,700.0","11.45M","0.00%"
"26/12/2025","24,850.0","24,700.0","25,000.0","24,200.0","24.37M","-0.60%"
"25/12/2025","25,000.0","25,250.0","25,550.0","25,000.0","17.93M","-1.19%"
"24/12/2025","25,300.0","25,100.0","25,550.0","24,950.0","24.79M","0.80%"
"23/12/2025","25,100.0","25,350.0","25,650.0","24,900.0","22.00M","-0.59%"
"22/12/2025","25,250.0","24,850.0","25,400.0","24,650.0","26.66M","2.23%"
"19/12/2025","24,700.0","24,650.0","24,700.0","24,500.0","10.34M","0.20%"
"18/12/2025","24,650.0","24,300.0","24,700.0","24,250.0","12.96M","1.02%"
"17/12/2025","24,400.0","24,550.0","24,700.0","24,350.0","9.52M","-0.20%"
"16/12/2025","24,450.0","23,850.0","24,750.0","23,500.0","21.42M","2.95%"
"15/12/2025","23,750.0","24,000.0","24,200.0","23,650.0","16.02M","-1.04%"
"12/12/2025","24,000.0","24,900.0","24,950.0","24,000.0","21.85M","-3.42%"
"11/12/2025","24,850.0","25,250.0","25,300.0","24,700.0","15.19M","-1.19%"
"10/12/2025","25,150.0","24,700.0","25,450.0","24,600.0","25.87M","1.82%"
"09/12/2025","24,700.0","25,050.0","25,200.0","24,350.0","34.38M","-2.37%"
"08/12/2025","25,300.0","25,000.0","25,550.0","24,850.0","22.62M","0.60%"
"05/12/2025","25,150.0","25,800.0","25,800.0","25,100.0","29.44M","-2.14%"
"04/12/2025","25,700.0","24,800.0","26,000.0","24,800.0","80.91M","4.68%"
"03/12/2025","24,550.0","23,550.0","24,600.0","23,550.0","56.67M","4.25%"
"02/12/2025","23,550.0","23,200.0","23,600.0","23,000.0","19.17M","1.51%"
"01/12/2025","23,200.0","23,300.0","23,400.0","23,200.0","7.80M","-0.22%"
"28/11/2025","23,250.0","23,500.0","23,500.0","23,250.0","11.76M","-1.06%"
"27/11/2025","23,500.0","23,350.0","23,650.0","23,300.0","22.89M","1.08%"
"26/11/2025","23,250.0","22,900.0","23,450.0","22,850.0","21.64M","1.75%"
"25/11/2025","22,850.0","23,200.0","23,300.0","22,800.0","18.50M","-1.30%"
"24/11/2025","23,150.0","23,250.0","23,400.0","23,050.0","10.53M","-0.22%"
"21/11/2025","23,200.0","23,250.0","23,250.0","23,000.0","26.67M","-0.64%"
"20/11/2025","23,350.0","23,700.0","23,700.0","23,300.0","13.62M","-0.64%"
"19/11/2025","23,500.0","23,750.0","23,800.0","23,400.0","17.69M","-0.84%"
"18/11/2025","23,700.0","23,800.0","23,950.0","23,700.0","19.49M","-0.42%"
"17/11/2025","23,800.0","23,600.0","23,950.0","23,600.0","16.84M","1.28%"
"14/11/2025","23,500.0","23,450.0","23,650.0","23,300.0","16.56M","0.00%"
"13/11/2025","23,500.0","23,750.0","23,800.0","23,500.0","19.63M","-0.84%"
"12/11/2025","23,700.0","23,350.0","23,800.0","23,200.0","17.53M","2.16%"
"11/11/2025","23,200.0","23,150.0","23,350.0","23,000.0","15.21M","0.43%"
"10/11/2025","23,100.0","23,300.0","23,600.0","23,050.0","17.03M","-0.86%"
"07/11/2025","23,300.0","23,750.0","23,750.0","23,150.0","21.33M","-1.69%"
"06/11/2025","23,700.0","24,000.0","24,100.0","23,600.0","10.72M","-0.84%"
"05/11/2025","23,900.0","24,000.0","24,100.0","23,800.0","12.42M","-0.42%"
"04/11/2025","24,000.0","23,500.0","24,350.0","23,200.0","38.23M","3.90%"
"03/11/2025","23,100.0","23,700.0","24,000.0","23,100.0","29.96M","-2.12%"
"31/10/2025","23,600.0","23,800.0","24,100.0","23,600.0","19.85M","-1.46%"
"30/10/2025","23,950.0","24,400.0","24,400.0","23,850.0","24.50M","-1.64%"
"29/10/2025","24,350.0","24,200.0","24,600.0","24,050.0","24.11M","1.46%"
"28/10/2025","24,000.0","23,800.0","24,000.0","23,150.0","49.52M","0.84%"
"27/10/2025","23,800.0","24,550.0","24,650.0","23,800.0","52.33M","-2.46%"
"24/10/2025","24,400.0","25,150.0","25,150.0","24,350.0","46.36M","-3.17%"
"23/10/2025","25,200.0","25,500.0","25,700.0","25,200.0","19.90M","-0.98%"
"22/10/2025","25,450.0","25,600.0","25,650.0","24,800.0","29.60M","0.59%"
"21/10/2025","25,300.0","25,350.0","26,000.0","24,800.0","51.67M","0.20%"
"20/10/2025","25,250.0","26,950.0","27,100.0","25,250.0","74.53M","-6.83%"
"17/10/2025","27,100.0","27,250.0","27,800.0","27,100.0","43.53M","-0.37%"
"16/10/2025","27,200.0","27,300.0","27,550.0","27,150.0","26.48M","-0.18%"
"15/10/2025","27,250.0","27,150.0","27,650.0","27,100.0","31.49M","0.74%"
"14/10/2025","27,050.0","27,500.0","27,700.0","27,050.0","49.40M","-1.10%"
"13/10/2025","27,350.0","27,150.0","27,400.0","27,000.0","46.45M","-0.36%"
"10/10/2025","27,450.0","27,400.0","27,750.0","27,200.0","56.78M","0.37%"
"09/10/2025","27,350.0","27,000.0","27,400.0","26,850.0","38.67M","1.86%"
"08/10/2025","26,850.0","27,200.0","27,300.0","26,850.0","32.17M","0.00%"
"07/10/2025","26,850.0","27,500.0","27,550.0","26,850.0","22.19M","-1.83%"
"06/10/2025","27,350.0","26,950.0","27,500.0","26,650.0","38.98M","3.01%"
"03/10/2025","26,550.0","26,700.0","26,800.0","26,400.0","14.51M","-0.93%"
"02/10/2025","26,800.0","26,500.0","27,350.0","26,450.0","44.09M","1.52%"
"01/10/2025","26,400.0","26,250.0","26,600.0","26,150.0","11.54M","0.76%"
"30/09/2025","26,200.0","26,200.0","26,600.0","26,050.0","19.76M","0.19%"
"29/09/2025","26,150.0","26,250.0","26,350.0","26,100.0","16.25M","-0.38%"
"26/09/2025","26,250.0","26,500.0","26,700.0","26,250.0","12.95M","-1.13%"
"25/09/2025","26,550.0","27,000.0","27,000.0","26,400.0","15.49M","-0.93%"
"24/09/2025","26,800.0","26,350.0","26,800.0","25,900.0","22.75M","1.71%"
"23/09/2025","26,350.0","26,450.0","26,550.0","26,150.0","10.10M","0.76%"
"22/09/2025","26,150.0","26,550.0","26,600.0","26,100.0","26.37M","-1.88%"
"19/09/2025","26,650.0","26,950.0","26,950.0","26,500.0","14.48M","-0.56%"
"18/09/2025","26,800.0","26,950.0","27,100.0","26,600.0","17.72M","-0.74%"
"17/09/2025","27,000.0","27,400.0","27,550.0","27,000.0","15.82M","-1.82%"
"16/09/2025","27,500.0","27,100.0","27,850.0","27,050.0","51.37M","2.42%"
"15/09/2025","26,850.0","26,750.0","26,850.0","26,550.0","21.48M","0.94%"
"12/09/2025","26,600.0","26,900.0","27,000.0","26,600.0","19.23M","-0.37%"
"11/09/2025","26,700.0","26,800.0","26,950.0","26,050.0","31.17M","-0.93%"
"10/09/2025","26,950.0","27,000.0","27,550.0","26,800.0","28.90M","1.13%"
"09/09/2025","26,650.0","26,700.0","27,000.0","26,300.0","32.84M","-0.19%"
"08/09/2025","26,700.0","27,200.0","27,250.0","26,700.0","62.87M","-2.55%"
"05/09/2025","27,400.0","28,500.0","28,650.0","27,400.0","66.55M","-3.01%"
"04/09/2025","28,250.0","28,450.0","28,600.0","28,100.0","28.05M","-0.70%"
"03/09/2025","28,450.0","27,800.0","28,800.0","27,500.0","46.65M","2.52%"
"29/08/2025","27,750.0","27,450.0","28,200.0","27,200.0","55.72M","2.02%"
"28/08/2025","27,200.0","27,400.0","27,550.0","26,700.0","32.47M","-0.73%"
"27/08/2025","27,400.0","28,200.0","28,250.0","27,400.0","39.08M","-0.54%"
"26/08/2025","27,550.0","26,200.0","27,600.0","26,100.0","40.43M","5.15%"
"25/08/2025","26,200.0","27,150.0","27,300.0","25,800.0","56.19M","-2.60%"
"22/08/2025","26,900.0","27,750.0","28,000.0","26,900.0","72.90M","-4.61%"
"21/08/2025","28,200.0","28,050.0","28,700.0","27,750.0","57.15M","1.44%"
"20/08/2025","27,800.0","28,200.0","28,300.0","26,850.0","77.39M","-1.42%"
"19/08/2025","28,200.0","28,350.0","29,400.0","27,900.0","54.01M","1.44%"
"18/08/2025","27,800.0","28,550.0","28,600.0","27,650.0","51.03M","-1.59%"
"15/08/2025","28,250.0","29,500.0","29,500.0","27,700.0","117.47M","2.36%"
"14/08/2025","27,600.0","27,600.0","27,600.0","27,600.0","40.32M","6.98%"
"13/08/2025","25,800.0","25,400.0","25,800.0","24,700.0","79.61M","5.85%"
"12/08/2025","24,373.3","24,298.1","24,373.3","23,809.1","74.74M","1.89%"
"11/08/2025","23,921.9","23,169.7","24,410.9","23,094.4","64.24M","4.09%"
"08/08/2025","22,981.6","23,282.5","23,320.1","22,831.1","33.78M","-0.65%"
"07/08/2025","23,132.0","23,244.9","23,282.5","22,831.1","35.61M","0.49%"
"06/08/2025","23,019.2","22,944.0","23,282.5","22,718.3","40.11M","3.03%"
"05/08/2025","22,342.2","21,740.4","22,342.2","20,800.0","93.86M","6.83%"
"04/08/2025","20,912.9","20,386.3","20,912.9","20,348.7","28.04M","2.39%"
"01/08/2025","20,423.9","20,649.6","20,800.0","20,348.7","23.62M","-1.09%"
"31/07/2025","20,649.6","20,800.0","20,912.9","20,273.5","32.96M","0.18%"
"30/07/2025","20,612.0","20,461.5","20,950.5","20,198.2","42.38M","2.05%"
"29/07/2025","20,198.2","21,665.1","21,702.7","20,198.2","64.67M","-6.61%"
"28/07/2025","21,627.5","21,401.8","21,627.5","21,326.6","32.87M","1.05%"
"25/07/2025","21,401.8","21,439.5","21,702.7","21,364.2","23.90M","0.18%"
"24/07/2025","21,364.2","20,724.8","21,401.8","20,724.8","52.81M","3.65%"
"23/07/2025","20,612.0","20,461.5","20,762.4","20,386.3","35.89M","0.92%"
"22/07/2025","20,423.9","20,235.8","20,423.9","20,047.8","20.41M","0.74%"
"21/07/2025","20,273.5","20,536.7","20,800.0","20,235.8","23.69M","-0.92%"
"18/07/2025","20,461.5","20,160.6","20,499.1","20,010.2","33.22M","1.68%"
"17/07/2025","20,123.0","20,123.0","20,235.8","19,972.5","22.89M","0.19%"
"16/07/2025","20,085.4","19,934.9","20,123.0","19,897.3","23.26M","0.38%"
"15/07/2025","20,010.2","20,160.6","20,386.3","20,010.2","25.51M","-0.75%"
"14/07/2025","20,160.6","20,123.0","20,235.8","19,859.7","19.87M","0.37%"
"11/07/2025","20,085.4","19,934.9","20,235.8","19,897.3","28.28M","0.95%"
"10/07/2025","19,897.3","20,085.4","20,085.4","19,859.7","19.02M","-0.56%"
"09/07/2025","20,010.2","19,972.5","20,160.6","19,859.7","33.37M","0.76%"
"08/07/2025","19,859.7","19,934.9","20,085.4","19,822.1","21.26M","0.00%"
"07/07/2025","19,859.7","19,634.0","19,934.9","19,634.0","24.53M","1.54%"
"04/07/2025","19,558.8","19,558.8","19,596.4","19,446.0","19.77M","0.19%"
"03/07/2025","19,521.2","19,671.6","19,822.1","19,521.2","33.75M","-0.38%"
"02/07/2025","19,596.4","19,596.4","19,784.5","19,558.8","18.47M","0.19%"
"01/07/2025","19,558.8","19,483.6","19,671.6","19,408.3","29.49M","0.78%"
"30/06/2025","19,408.3","19,370.7","19,483.6","19,333.1","14.16M","0.39%"
"27/06/2025","19,333.1","19,483.6","19,634.0","19,333.1","16.88M","-0.77%"
"26/06/2025","19,483.6","19,333.1","19,483.6","19,182.7","25.67M","1.17%"
"25/06/2025","19,257.9","19,558.8","19,596.4","19,257.9","27.71M","-1.16%"
"24/06/2025","19,483.6","19,634.0","19,859.7","19,483.6","34.30M","0.00%"
"23/06/2025","19,483.6","19,220.3","19,634.0","19,182.7","31.26M","0.39%"
"20/06/2025","19,408.3","18,957.0","19,671.6","18,919.4","67.52M","2.79%"
"19/06/2025","18,881.8","18,957.0","18,957.0","18,768.9","20.04M","0.20%"
"18/06/2025","18,844.2","18,881.8","19,032.2","18,731.3","34.57M","0.20%"
"17/06/2025","18,806.5","18,994.6","19,107.4","18,693.7","29.01M","-0.40%"
"16/06/2025","18,881.8","18,693.7","18,957.0","18,656.1","27.88M","1.01%"
"13/06/2025","18,693.7","18,392.8","18,806.5","18,355.2","55.84M","0.61%"
"12/06/2025","18,580.9","18,280.0","18,580.9","18,280.0","29.76M","1.86%"
"11/06/2025","18,242.3","18,204.7","18,280.0","18,167.1","8.14M","0.21%"
"10/06/2025","18,204.7","18,280.0","18,468.0","18,129.5","17.08M","-0.21%"
"09/06/2025","18,242.3","18,167.1","18,280.0","18,129.5","17.21M","0.41%"
"06/06/2025","18,167.1","18,317.6","18,355.2","18,167.1","23.71M","-1.02%"
"05/06/2025","18,355.2","18,468.0","18,543.2","18,355.2","13.20M","-0.61%"
"04/06/2025","18,468.0","18,618.5","18,656.1","18,430.4","17.80M","-0.61%"
"03/06/2025","18,580.9","18,543.2","18,656.1","18,543.2","25.41M","0.41%"
"02/06/2025","18,505.6","18,392.8","18,580.9","18,167.1","25.32M","1.03%"
"30/05/2025","18,317.6","18,543.2","18,543.2","18,317.6","23.24M","-0.61%"
"29/05/2025","18,430.4","18,618.5","18,618.5","18,392.8","16.85M","-0.41%"
"28/05/2025","18,505.6","18,693.7","18,693.7","18,468.0","18.94M","-0.61%"
"27/05/2025","18,618.5","18,806.5","18,806.5","18,543.2","23.69M","-0.20%"
"26/05/2025","18,656.1","18,580.9","18,656.1","18,054.3","24.09M","0.61%"
"23/05/2025","18,543.2","18,731.3","18,731.3","18,468.0","19.13M","0.00%"
"22/05/2025","18,543.2","19,069.8","19,069.8","18,430.4","34.00M","-1.60%"
"21/05/2025","18,844.2","18,957.0","19,220.3","18,693.7","40.08M","0.80%"
"20/05/2025","18,693.7","18,580.9","18,881.8","18,430.4","41.43M","1.02%"
"19/05/2025","18,505.6","18,430.4","18,731.3","18,317.6","33.38M","-0.20%"
"16/05/2025","18,543.2","18,919.4","18,919.4","18,543.2","38.26M","-1.60%"
"15/05/2025","18,844.2","18,505.6","19,145.1","18,505.6","91.19M","2.24%"
"14/05/2025","18,430.4","18,430.4","18,580.9","18,317.6","39.16M","0.00%"
"13/05/2025","18,430.4","18,091.9","18,430.4","18,054.3","52.92M","2.94%"
"12/05/2025","17,903.8","17,602.9","17,979.1","17,565.3","45.80M","1.28%"
"09/05/2025","17,678.1","17,828.6","17,828.6","17,602.9","19.85M","-0.21%"
"08/05/2025","17,715.8","17,527.7","17,753.4","17,452.5","27.74M","1.29%"
"07/05/2025","17,490.1","17,715.8","17,753.4","17,452.5","28.90M","-1.27%"
"06/05/2025","17,715.8","17,753.4","17,828.6","17,678.1","30.09M","0.00%"
"05/05/2025","17,715.8","17,828.6","17,866.2","17,640.5","24.89M","0.00%"
"29/04/2025","17,715.8","17,828.6","17,866.2","17,715.8","17.40M","-0.63%"
"28/04/2025","17,828.6","17,903.8","17,941.4","17,715.8","30.45M","0.64%"
"25/04/2025","17,715.8","17,678.1","17,866.2","17,527.7","53.74M","1.29%"
"24/04/2025","17,490.1","17,602.9","17,602.9","17,339.6","23.89M","-0.64%"
"23/04/2025","17,602.9","17,640.5","17,828.6","17,377.2","44.70M","1.30%"
"22/04/2025","17,377.2","17,189.2","17,414.9","16,211.2","59.89M","0.65%"
"21/04/2025","17,264.4","17,678.1","17,678.1","17,151.6","49.03M","-1.29%"
"18/04/2025","17,490.1","17,377.2","17,640.5","17,339.6","41.66M","1.09%"
"17/04/2025","17,302.0","17,076.3","17,302.0","17,001.1","28.48M","0.44%"
"16/04/2025","17,226.8","17,302.0","17,490.1","17,114.0","28.90M","-0.43%"
"15/04/2025","17,302.0","17,302.0","17,602.9","17,226.8","38.96M","-1.92%"
"14/04/2025","17,640.5","17,678.1","17,715.8","17,414.9","41.82M","0.00%"
"11/04/2025","17,640.5","16,925.9","17,678.1","16,850.7","104.22M","6.35%"
"10/04/2025","16,587.4","16,587.4","16,587.4","16,587.4","2.23M","6.78%"
"09/04/2025","15,534.2","14,631.5","16,098.4","14,631.5","80.82M","-1.20%"
"08/04/2025","15,722.3","15,910.3","16,474.5","15,722.3","85.17M","-6.90%"
"04/04/2025","16,888.3","15,872.7","16,888.3","15,872.7","96.51M","-0.88%"
"03/04/2025","17,038.7","17,753.4","17,828.6","17,038.7","113.87M","-6.98%"
"02/04/2025","18,317.6","18,505.6","18,543.2","18,317.6","12.92M","-1.02%"
"01/04/2025","18,505.6","18,167.1","18,505.6","18,054.3","18.37M","2.07%"
"31/03/2025","18,129.5","17,941.4","18,129.5","17,903.8","24.68M","0.84%"
"28/03/2025","17,979.1","18,054.3","18,129.5","17,903.8","17.21M","0.00%"
"27/03/2025","17,979.1","18,054.3","18,129.5","17,979.1","16.40M","-0.42%"
"26/03/2025","18,054.3","18,167.1","18,355.2","18,054.3","24.13M","-0.83%"
"25/03/2025","18,204.7","18,430.4","18,468.0","18,167.1","16.82M","-0.82%"
"24/03/2025","18,355.2","18,280.0","18,355.2","18,016.7","20.55M","0.41%"
"21/03/2025","18,280.0","18,280.0","18,430.4","18,204.7","20.55M","0.21%"
"20/03/2025","18,242.3","18,054.3","18,317.6","17,979.1","27.91M","1.68%"
"19/03/2025","17,941.4","17,979.1","18,054.3","17,828.6","26.91M","-0.21%"
"18/03/2025","17,979.1","18,355.2","18,355.2","17,979.1","35.13M","-1.65%"
"17/03/2025","18,280.0","18,355.2","18,392.8","18,129.5","33.79M","0.00%"
"14/03/2025","18,280.0","18,242.3","18,392.8","18,167.1","26.04M","0.00%"
"13/03/2025","18,280.0","18,543.2","18,580.9","18,204.7","30.44M","-1.22%"
"12/03/2025","18,505.6","18,731.3","18,806.5","18,505.6","40.86M","-0.81%"
"11/03/2025","18,656.1","18,204.7","18,656.1","18,167.1","35.01M","1.22%"
"10/03/2025","18,430.4","18,618.5","18,731.3","18,392.8","25.63M","0.00%"
"07/03/2025","18,430.4","18,242.3","18,731.3","18,129.5","62.59M","1.66%"
"06/03/2025","18,129.5","17,828.6","18,129.5","17,678.1","34.21M","2.34%"
"05/03/2025","17,715.8","17,602.9","18,129.5","17,527.7","40.07M","0.64%"
"04/03/2025","17,602.9","17,339.6","17,753.4","17,189.2","28.20M","1.30%"
"03/03/2025","17,377.2","17,302.0","17,377.2","17,264.4","12.14M","0.43%"
"28/02/2025","17,302.0","17,377.2","17,414.9","17,264.4","14.59M","-0.86%"
"27/02/2025","17,452.5","17,452.5","17,490.1","17,264.4","16.85M","0.00%"
"26/02/2025","17,452.5","17,678.1","17,715.8","17,452.5","11.06M","-0.85%"
"25/02/2025","17,602.9","17,339.6","17,715.8","17,339.6","49.76M","1.74%"
"24/02/2025","17,302.0","17,151.6","17,339.6","17,151.6","17.77M","0.44%"
"21/02/2025","17,226.8","17,226.8","17,414.9","17,151.6","27.08M","0.22%"
"20/02/2025","17,189.2","17,302.0","17,302.0","17,189.2","14.30M","0.00%"
"19/02/2025","17,189.2","17,151.6","17,264.4","17,076.3","12.10M","0.66%"
"18/02/2025","17,076.3","17,038.7","17,264.4","17,001.1","13.31M","0.22%"
"17/02/2025","17,038.7","17,226.8","17,226.8","17,001.1","11.46M","-0.88%"
"14/02/2025","17,189.2","17,302.0","17,302.0","17,151.6","10.77M","-0.22%"
"13/02/2025","17,226.8","17,189.2","17,226.8","17,001.1","9.84M","0.88%"
"12/02/2025","17,076.3","17,302.0","17,339.6","17,076.3","9.49M","-1.30%"
"11/02/2025","17,302.0","17,302.0","17,302.0","17,189.2","10.22M","0.44%"
"10/02/2025","17,226.8","17,076.3","17,490.1","16,888.3","25.52M","0.66%"
"07/02/2025","17,114.0","17,076.3","17,302.0","16,850.7","18.73M","0.66%"
"06/02/2025","17,001.1","16,963.5","17,264.4","16,963.5","14.20M","0.44%"
"05/02/2025","16,925.9","16,925.9","16,963.5","16,775.4","9.54M","0.22%"
"04/02/2025","16,888.3","16,700.2","17,001.1","16,625.0","14.60M","1.81%"
"03/02/2025","16,587.4","16,587.4","16,737.8","16,512.1","12.00M","-1.56%"
"24/01/2025","16,850.7","16,587.4","16,888.3","16,587.4","12.93M","0.90%"
"23/01/2025","16,700.2","16,474.5","16,737.8","16,399.3","18.13M","1.83%"
"22/01/2025","16,399.3","16,512.1","16,512.1","16,361.7","7.87M","-0.23%"
"21/01/2025","16,436.9","16,512.1","16,587.4","16,361.7","8.94M","0.00%"
"20/01/2025","16,436.9","16,173.6","16,512.1","16,173.6","10.88M","1.63%"
"17/01/2025","16,173.6","16,173.6","16,173.6","16,060.8","5.92M","0.47%"
"16/01/2025","16,098.4","16,173.6","16,248.9","16,060.8","9.67M","0.23%"
"15/01/2025","16,060.8","16,136.0","16,173.6","16,023.2","6.24M","0.23%"
"14/01/2025","16,023.2","16,098.4","16,173.6","15,910.3","7.57M","-0.93%"
"13/01/2025","16,173.6","15,910.3","16,173.6","15,759.9","10.39M","1.65%"
"10/01/2025","15,910.3","16,136.0","16,173.6","15,910.3","11.46M","-1.63%"
"09/01/2025","16,173.6","16,248.9","16,324.1","16,136.0","5.77M","-0.46%"
"08/01/2025","16,248.9","16,136.0","16,324.1","16,136.0","8.63M","-0.23%"
"07/01/2025","16,286.5","16,324.1","16,324.1","15,947.9","15.58M","2.04%"
"06/01/2025","15,961.0","16,157.3","16,288.1","15,961.0","22.10M","-1.21%"
"03/01/2025","16,157.3","16,484.3","16,484.3","16,157.3","16.75M","-1.98%"
"02/01/2025","16,484.3","16,451.6","16,647.9","16,386.2","18.88M","0.40%"
"31/12/2024","16,418.9","16,222.7","16,418.9","16,222.7","17.06M","1.21%"
"30/12/2024","16,222.7","16,451.6","16,451.6","16,222.7","16.80M","-1.00%"
"27/12/2024","16,386.2","16,386.2","16,549.8","16,353.5","25.35M","0.60%"
"26/12/2024","16,288.1","16,026.4","16,288.1","15,993.7","30.22M","1.84%"
"25/12/2024","15,993.7","15,666.7","16,222.7","15,666.7","22.50M","2.30%"
"24/12/2024","15,634.0","15,732.1","15,732.1","15,601.2","5.28M","-0.62%"
"23/12/2024","15,732.1","15,699.4","15,797.5","15,699.4","5.00M","0.21%"
"20/12/2024","15,699.4","15,601.2","15,699.4","15,568.5","6.26M","0.63%"
"19/12/2024","15,601.2","15,568.5","15,732.1","15,568.5","15.87M","-1.45%"
"18/12/2024","15,830.2","15,797.5","15,830.2","15,732.1","5.74M","0.21%"
"17/12/2024","15,797.5","15,732.1","15,830.2","15,732.1","5.87M","0.21%"
"16/12/2024","15,764.8","15,862.9","15,928.3","15,699.4","8.64M","-0.62%"
"13/12/2024","15,862.9","15,862.9","15,928.3","15,830.2","6.67M","-0.21%"
"12/12/2024","15,895.6","15,961.0","16,059.1","15,895.6","8.73M","0.00%"
"11/12/2024","15,895.6","15,862.9","15,961.0","15,764.8","8.54M","0.21%"
"10/12/2024","15,862.9","15,961.0","16,026.4","15,862.9","7.60M","-0.61%"
"09/12/2024","15,961.0","15,961.0","16,059.1","15,862.9","8.88M","0.21%"
"06/12/2024","15,928.3","16,091.9","16,091.9","15,928.3","9.29M","-0.81%"
"05/12/2024","16,059.1","15,601.2","16,091.9","15,568.5","16.03M","2.94%"
"04/12/2024","15,601.2","15,634.0","15,699.4","15,568.5","9.31M","-0.42%"
"03/12/2024","15,666.7","15,797.5","15,830.2","15,666.7","9.98M","-0.83%"
"02/12/2024","15,797.5","15,830.2","15,895.6","15,732.1","6.24M","0.00%"
"29/11/2024","15,797.5","15,732.1","15,797.5","15,666.7","6.59M","0.62%"
"28/11/2024","15,699.4","15,830.2","15,862.9","15,699.4","10.00M","-0.41%"
"27/11/2024","15,764.8","15,699.4","15,862.9","15,634.0","6.18M","0.00%"
"26/11/2024","15,764.8","15,732.1","15,830.2","15,699.4","6.73M","0.63%"
"25/11/2024","15,666.7","15,699.4","15,732.1","15,634.0","7.30M","-0.21%"
"22/11/2024","15,699.4","15,666.7","15,830.2","15,634.0","11.15M","0.00%"
"21/11/2024","15,699.4","15,437.7","15,699.4","15,306.9","9.99M","1.91%"
"20/11/2024","15,405.0","15,143.3","15,503.1","15,143.3","14.75M","1.73%"
"19/11/2024","15,143.3","15,372.3","15,437.7","15,143.3","11.51M","-1.07%"
"18/11/2024","15,306.9","15,372.3","15,470.4","15,110.6","22.81M","-0.43%"
"15/11/2024","15,372.3","15,503.1","15,568.5","15,372.3","17.89M","-1.26%"
"14/11/2024","15,568.5","15,764.8","15,764.8","15,568.5","12.80M","-1.45%"
"13/11/2024","15,797.5","15,764.8","15,862.9","15,601.2","16.18M","0.21%"
"12/11/2024","15,764.8","15,895.6","15,928.3","15,764.8","13.37M","-0.82%"
"11/11/2024","15,895.6","16,059.1","16,091.9","15,666.7","26.02M","-1.02%"
"08/11/2024","16,059.1","16,255.4","16,288.1","15,961.0","11.66M","-1.01%"
"07/11/2024","16,222.7","16,353.5","16,353.5","16,222.7","7.17M","-0.20%"
"06/11/2024","16,255.4","16,124.6","16,288.1","16,026.4","9.96M","1.64%"
"05/11/2024","15,993.7","16,059.1","16,091.9","15,961.0","9.86M","0.00%"
"04/11/2024","15,993.7","16,157.3","16,190.0","15,961.0","18.07M","-0.61%"
"01/11/2024","16,091.9","16,320.8","16,386.2","16,091.9","14.14M","-1.80%"
"31/10/2024","16,386.2","16,353.5","16,484.3","16,222.7","10.11M","0.20%"
"30/10/2024","16,353.5","16,353.5","16,451.6","16,157.3","9.59M","0.00%"
"29/10/2024","16,353.5","16,288.1","16,418.9","16,255.4","8.11M","0.81%"
"28/10/2024","16,222.7","16,190.0","16,255.4","16,124.6","5.88M","0.61%"
"25/10/2024","16,124.6","16,222.7","16,222.7","16,059.1","16.10M","-0.20%"
"24/10/2024","16,157.3","16,517.0","16,615.2","16,157.3","24.66M","-2.18%"
"23/10/2024","16,517.0","16,517.0","16,582.5","16,451.6","17.66M","0.00%"
"22/10/2024","16,517.0","16,680.6","16,778.7","16,451.6","30.86M","-1.17%"
"21/10/2024","16,713.3","16,844.1","16,942.2","16,713.3","14.29M","-0.78%"
"18/10/2024","16,844.1","17,007.6","17,138.5","16,811.4","28.05M","-0.58%"
"17/10/2024","16,942.2","16,713.3","16,942.2","16,582.5","17.73M","1.57%"
"16/10/2024","16,680.6","16,778.7","16,778.7","16,615.2","16.44M","-0.58%"
"15/10/2024","16,778.7","16,974.9","17,073.1","16,778.7","23.40M","-0.77%"
"14/10/2024","16,909.5","16,778.7","17,073.1","16,680.6","23.64M","1.17%"
"11/10/2024","16,713.3","16,680.6","16,746.0","16,582.5","9.84M","0.20%"
"10/10/2024","16,680.6","16,811.4","16,974.9","16,680.6","18.71M","-0.39%"
"09/10/2024","16,746.0","16,549.8","16,778.7","16,517.0","21.76M","1.59%"
"08/10/2024","16,484.3","16,484.3","16,680.6","16,418.9","18.17M","0.00%"
"07/10/2024","16,484.3","16,549.8","16,615.2","16,353.5","15.46M","0.40%"
"04/10/2024","16,418.9","16,680.6","16,680.6","16,418.9","28.24M","-1.57%"
"03/10/2024","16,680.6","16,778.7","17,073.1","16,615.2","31.87M","-0.78%"
"02/10/2024","16,811.4","16,713.3","16,909.5","16,680.6","19.46M","0.19%"
"01/10/2024","16,778.7","16,844.1","17,105.8","16,778.7","28.49M","-0.19%"
"30/09/2024","16,811.4","16,647.9","16,876.8","16,647.9","21.86M","0.00%"
"27/09/2024","16,811.4","16,811.4","17,105.8","16,746.0","27.53M","0.00%"
"26/09/2024","16,811.4","16,844.1","16,974.9","16,680.6","40.19M","-0.19%"
"25/09/2024","16,844.1","16,615.2","16,942.2","16,582.5","48.65M","1.98%"
"24/09/2024","16,517.0","16,288.1","16,549.8","16,222.7","26.69M","1.81%"
"23/09/2024","16,222.7","16,222.7","16,615.2","16,222.7","28.60M","0.20%"
